"X1"	"X2"	"X3"
0.0399	NA	NA
0.04	NA	NA
0.0401	NA	NA
0.0402	NA	NA
0.0403	NA	NA
0.0404	NA	NA
0.0405	NA	NA
0.0406	NA	NA
0.0407	NA	NA
0.0408	NA	NA
0.0409	NA	NA
0.041	NA	NA
0.0411	NA	NA
0.0412	NA	NA
0.0413	NA	NA
0.0414	NA	NA
0.0415	NA	NA
0.0416	NA	NA
0.0417	NA	NA
0.0418	NA	NA
0.0419	NA	NA
0.042	NA	NA
0.0421	NA	NA
0.0422	NA	NA
0.0423	NA	NA
0.0424	NA	NA
0.0425	NA	NA
0.0426	NA	NA
0.0427	NA	NA
0.0428	NA	NA
0.0429	NA	NA
0.043	NA	NA
0.0431	NA	NA
0.0432	NA	NA
0.0433	NA	NA
0.0434	NA	NA
0.0435	NA	NA
0.0436	NA	NA
0.0437	NA	NA
0.0438	NA	NA
0.0439	NA	NA
0.044	NA	NA
0.0441	NA	NA
0.0442	NA	NA
0.0443	NA	NA
0.0444	NA	NA
0.0445	NA	NA
0.0446	NA	NA
0.0447	NA	NA
0.0448	NA	NA
0.0449	NA	NA
0.045	NA	NA
0.0451	NA	NA
0.0452	NA	NA
0.0453	NA	NA
0.0454	NA	NA
0.0455	NA	NA
0.0456	NA	NA
0.0457	NA	NA
0.0458	NA	NA
0.0459	NA	NA
0.046	NA	NA
0.0461	NA	NA
0.0462	NA	NA
0.0463	NA	NA
0.0464	NA	NA
0.0465	NA	NA
0.0466	NA	NA
0.0467	NA	NA
0.0468	NA	NA
0.0469	NA	NA
0.047	NA	NA
0.0471	NA	NA
0.0472	NA	NA
0.0473	NA	NA
0.0474	NA	NA
0.0475	NA	NA
0.0476	NA	NA
0.0477	NA	NA
0.0478	NA	NA
0.0479	NA	NA
0.048	NA	NA
0.0481	NA	NA
0.0482	NA	NA
0.0483	NA	NA
0.0484	NA	NA
0.0485	NA	NA
0.0486	NA	NA
0.0487	NA	NA
0.0488	NA	NA
0.0489	NA	NA
0.049	NA	NA
0.0491	NA	NA
0.0492	NA	NA
0.0493	NA	NA
0.0494	NA	NA
0.0495	NA	NA
0.0496	NA	NA
0.0497	NA	NA
0.0498	NA	NA
0.0499	NA	NA
0.05	NA	NA
0.0501	NA	NA
0.0502	NA	NA
0.0503	NA	NA
0.0504	NA	NA
0.0505	NA	NA
0.0506	NA	NA
0.0507	NA	NA
0.0508	NA	NA
0.0509	NA	NA
0.051	NA	NA
0.0511	NA	NA
0.0512	NA	NA
0.0513	NA	NA
0.0514	NA	NA
0.0515	NA	NA
0.0516	NA	NA
0.0517	NA	NA
0.0518	NA	NA
0.0519	NA	NA
0.052	NA	NA
0.0521	NA	NA
0.0522	NA	NA
0.0523	NA	NA
0.0524	NA	NA
0.0525	NA	NA
0.0526	NA	NA
0.0527	NA	NA
0.0528	NA	NA
0.0529	NA	NA
0.053	NA	NA
0.0531	NA	NA
0.0532	NA	NA
0.0533	NA	NA
0.0534	NA	NA
0.0535	NA	NA
0.0536	NA	NA
0.0537	NA	NA
0.0538	NA	NA
0.0539	NA	NA
0.054	NA	NA
0.0541	NA	NA
0.0542	NA	NA
0.0543	NA	NA
0.0544	NA	NA
0.0545	NA	NA
0.0546	NA	NA
0.0547	NA	NA
0.0548	NA	NA
0.0549	NA	NA
0.055	NA	NA
0.0551	NA	NA
0.0552	NA	NA
0.0553	NA	NA
0.0554	NA	NA
0.0555	NA	NA
0.0556	NA	NA
0.0557	NA	NA
0.0558	NA	NA
0.0559	NA	NA
0.056	NA	NA
0.0561	NA	NA
0.0562	NA	NA
0.0563	NA	NA
0.0564	NA	NA
0.0565	NA	NA
0.0566	NA	NA
0.0567	NA	NA
0.0568	NA	NA
0.0569	NA	NA
0.057	NA	NA
0.0571	NA	NA
0.0572	NA	NA
0.0573	NA	NA
0.0574	NA	NA
0.0575	NA	NA
0.0576	NA	NA
0.0577	NA	NA
0.0578	NA	NA
0.0579	NA	NA
0.058	NA	NA
0.0581	NA	NA
0.0582	NA	NA
0.0583	NA	NA
0.0584	NA	NA
0.0585	NA	NA
0.0586	NA	NA
0.0587	NA	NA
0.0588	NA	NA
0.0589	NA	NA
0.059	NA	NA
0.0591	NA	NA
0.0592	NA	NA
0.0593	NA	NA
0.0594	NA	NA
0.0595	NA	NA
0.0596	NA	NA
0.0597	NA	NA
0.0598	NA	NA
0.0599	NA	NA
0.06	NA	NA
0.0601	NA	NA
0.0602	NA	NA
0.0603	NA	NA
0.0604	NA	NA
0.0605	NA	NA
0.0606	NA	NA
0.0607	NA	NA
0.0608	NA	NA
0.0609	NA	NA
0.061	NA	NA
0.0611	NA	NA
0.0612	NA	NA
0.0613	NA	NA
0.0614	NA	NA
0.0615	NA	NA
0.0616	NA	NA
0.0617	NA	NA
0.0618	NA	NA
0.0619	NA	NA
0.062	NA	NA
0.0621	NA	NA
0.0622	NA	NA
0.0623	NA	NA
0.0624	NA	NA
0.0625	NA	NA
0.0626	NA	NA
0.0627	NA	NA
0.0628	NA	NA
0.0629	NA	NA
0.063	NA	NA
0.0631	NA	NA
0.0632	NA	NA
0.0633	NA	NA
0.0634	NA	NA
0.0635	NA	NA
0.0636	NA	NA
0.0637	NA	NA
0.0638	NA	NA
0.0639	NA	NA
0.064	NA	NA
0.0641	NA	NA
0.0642	NA	NA
0.0643	NA	NA
0.0644	NA	NA
0.0645	NA	NA
0.0646	NA	NA
0.0647	NA	NA
0.0648	NA	NA
0.0649	NA	NA
0.065	NA	NA
0.0651	NA	NA
0.0652	NA	NA
0.0653	NA	NA
0.0654	NA	NA
0.0655	NA	NA
0.0656	NA	NA
0.0657	NA	NA
0.0658	NA	NA
0.0659	NA	NA
0.066	NA	NA
0.0661	NA	NA
0.0662	NA	NA
0.0663	NA	NA
0.0664	NA	NA
0.0665	NA	NA
0.0666	NA	NA
0.0667	NA	NA
0.0668	NA	NA
0.0669	NA	NA
0.067	NA	NA
0.0671	NA	NA
0.0672	NA	NA
0.0673	NA	NA
0.0674	NA	NA
0.0675	NA	NA
0.0676	NA	NA
0.0677	NA	NA
0.0678	NA	NA
0.0679	NA	NA
0.068	NA	NA
0.0681	NA	NA
0.0682	NA	NA
0.0683	NA	NA
0.0684	NA	NA
0.0685	NA	NA
0.0686	NA	NA
0.0687	NA	NA
0.0688	NA	NA
0.0689	NA	NA
0.069	NA	NA
0.0691	NA	NA
0.0692	NA	NA
0.0693	NA	NA
0.0694	NA	NA
0.0695	NA	NA
0.0696	NA	NA
0.0697	NA	NA
0.0698	NA	NA
0.0699	NA	NA
0.07	NA	NA
0.0701	NA	NA
0.0702	NA	NA
0.0703	NA	NA
0.0704	NA	NA
0.0705	NA	NA
0.0706	NA	NA
0.0707	NA	NA
0.0708	NA	NA
0.0709	NA	NA
0.071	NA	NA
0.0711	NA	NA
0.0712	NA	NA
0.0713	NA	NA
0.0714	NA	NA
0.0715	NA	NA
0.0716	NA	NA
0.0717	NA	NA
0.0718	NA	NA
0.0719	NA	NA
0.072	NA	NA
0.0721	NA	NA
0.0722	NA	NA
0.0723	NA	NA
0.0724	NA	NA
0.0725	NA	NA
0.0726	NA	NA
0.0727	NA	NA
0.0728	NA	NA
0.0729	NA	NA
0.073	NA	NA
0.0731	NA	NA
0.0732	NA	NA
0.0733	NA	NA
0.0734	NA	NA
0.0735	NA	NA
0.0736	NA	NA
0.0737	NA	NA
0.0738	NA	NA
0.0739	NA	NA
0.074	NA	NA
0.0741	NA	NA
0.0742	NA	NA
0.0743	NA	NA
0.0744	NA	NA
0.0745	NA	NA
0.0746	NA	NA
0.0747	NA	NA
0.0748	NA	NA
0.0749	NA	NA
0.075	NA	NA
0.0751	NA	NA
0.0752	NA	NA
0.0753	NA	NA
0.0754	NA	NA
0.0755	NA	NA
0.0756	NA	NA
0.0757	NA	NA
0.0758	NA	NA
0.0759	NA	NA
0.076	NA	NA
0.0761	NA	NA
0.0762	NA	NA
0.0763	NA	NA
0.0764	NA	NA
0.0765	NA	NA
0.0766	NA	NA
0.0767	NA	NA
0.0768	NA	NA
0.0769	NA	NA
0.077	NA	NA
0.0771	NA	NA
0.0772	NA	NA
0.0773	NA	NA
0.0774	NA	NA
0.0775	NA	NA
0.0776	NA	NA
0.0777	NA	NA
0.0778	NA	NA
0.0779	NA	NA
0.078	NA	NA
0.0781	NA	NA
0.0782	NA	NA
0.0783	NA	NA
0.0784	NA	NA
0.0785	NA	NA
0.0786	NA	NA
0.0787	NA	NA
0.0788	NA	NA
0.0789	NA	NA
0.079	NA	NA
0.0791	NA	NA
0.0792	NA	NA
0.0793	NA	NA
0.0794	NA	NA
0.0795	NA	NA
0.0796	NA	NA
0.0797	NA	NA
0.0798	NA	NA
0.0799	NA	NA
0.08	NA	NA
0.0801	NA	NA
0.0802	NA	NA
0.0803	NA	NA
0.0804	NA	NA
0.0805	NA	NA
0.0806	NA	NA
0.0807	NA	NA
0.0808	NA	NA
0.0809	NA	NA
0.081	NA	NA
0.0811	NA	NA
0.0812	NA	NA
0.0813	NA	NA
0.0814	NA	NA
0.0815	NA	NA
0.0816	NA	NA
0.0817	NA	NA
0.0818	NA	NA
0.0819	NA	NA
0.082	NA	NA
0.0821	NA	NA
0.0822	NA	NA
0.0823	NA	NA
0.0824	NA	NA
0.0825	NA	NA
0.0826	NA	NA
0.0827	NA	NA
0.0828	NA	NA
0.0829	NA	NA
0.083	NA	NA
0.0831	NA	NA
0.0832	NA	NA
0.0833	NA	NA
0.0834	NA	NA
0.0835	NA	NA
0.0836	NA	NA
0.0837	NA	NA
0.0838	NA	NA
0.0839	NA	NA
0.084	NA	NA
0.0841	NA	NA
0.0842	NA	NA
0.0843	NA	NA
0.0844	NA	NA
0.0845	NA	NA
0.0846	NA	NA
0.0847	NA	NA
0.0848	NA	NA
0.0849	NA	NA
0.085	NA	NA
0.0851	NA	NA
0.0852	NA	NA
0.0853	NA	NA
0.0854	NA	NA
0.0855	NA	NA
0.0856	NA	NA
0.0857	NA	NA
0.0858	NA	NA
0.0859	NA	NA
0.086	NA	NA
0.0861	NA	NA
0.0862	NA	NA
0.0863	NA	NA
0.0864	NA	NA
0.0865	NA	NA
0.0866	NA	NA
0.0867	NA	NA
0.0868	NA	NA
0.0869	NA	NA
0.087	NA	NA
0.0871	NA	NA
0.0872	NA	NA
0.0873	NA	NA
0.0874	NA	NA
0.0875	NA	NA
0.0876	NA	NA
0.0877	NA	NA
0.0878	NA	NA
0.0879	NA	NA
0.088	NA	NA
0.0881	NA	NA
0.0882	NA	NA
0.0883	NA	NA
0.0884	NA	NA
0.0885	NA	NA
0.0886	NA	NA
0.0887	NA	NA
0.0888	NA	NA
0.0889	NA	NA
0.089	NA	NA
0.0891	NA	NA
0.0892	NA	NA
0.0893	NA	NA
0.0894	NA	NA
0.0895	NA	NA
0.0896	NA	NA
0.0897	NA	NA
0.0898	NA	NA
0.0899	NA	NA
0.09	NA	NA
0.0901	NA	NA
0.0902	NA	NA
0.0903	NA	NA
0.0904	NA	NA
0.0905	NA	NA
0.0906	NA	NA
0.0907	NA	NA
0.0908	NA	NA
0.0909	NA	NA
0.091	NA	NA
0.0911	NA	NA
0.0912	NA	NA
0.0913	NA	NA
0.0914	NA	NA
0.0915	NA	NA
0.0916	NA	NA
0.0917	NA	NA
0.0918	NA	NA
0.0919	NA	NA
0.092	NA	NA
0.0921	NA	NA
0.0922	NA	NA
0.0923	NA	NA
0.0924	NA	NA
0.0925	NA	NA
0.0926	NA	NA
0.0927	NA	NA
0.0928	NA	NA
0.0929	NA	NA
0.093	NA	NA
0.0931	NA	NA
0.0932	NA	NA
0.0933	NA	NA
0.0934	NA	NA
0.0935	NA	NA
0.0936	NA	NA
0.0937	NA	NA
0.0938	NA	NA
0.0939	NA	NA
0.094	NA	NA
0.0941	NA	NA
0.0942	NA	NA
0.0943	NA	NA
0.0944	NA	NA
0.0945	NA	NA
0.0946	NA	NA
0.0947	NA	NA
0.0948	NA	NA
0.0949	NA	NA
0.095	NA	NA
0.0951	NA	NA
0.0952	NA	NA
0.0953	NA	NA
0.0954	NA	NA
0.0955	NA	NA
0.0956	NA	NA
0.0957	NA	NA
0.0958	NA	NA
0.0959	NA	NA
0.096	NA	NA
0.0961	NA	NA
0.0962	NA	NA
0.0963	NA	NA
0.0964	NA	NA
0.0965	NA	NA
0.0966	NA	NA
0.0967	NA	NA
0.0968	NA	NA
0.0969	NA	NA
0.097	NA	NA
0.0971	NA	NA
0.0972	NA	NA
0.0973	NA	NA
0.0974	NA	NA
0.0975	NA	NA
0.0976	NA	NA
0.0977	NA	NA
0.0978	NA	NA
0.0979	NA	NA
0.098	NA	NA
0.0981	NA	NA
0.0982	NA	NA
0.0983	NA	NA
0.0984	NA	NA
0.0985	NA	NA
0.0986	NA	NA
0.0987	NA	NA
0.0988	NA	NA
0.0989	NA	NA
0.099	NA	NA
0.0991	NA	NA
0.0992	NA	NA
0.0993	NA	NA
0.0994	NA	NA
0.0995	NA	NA
0.0996	NA	NA
0.0997	NA	NA
0.0998	NA	NA
0.0999	NA	NA
0.1	NA	NA
0.1001	NA	NA
0.1002	NA	NA
0.1003	NA	NA
0.1004	NA	NA
0.1005	NA	NA
0.1006	NA	NA
0.1007	NA	NA
0.1008	NA	NA
0.1009	NA	NA
0.101	NA	NA
0.1011	NA	NA
0.1012	NA	NA
0.1013	NA	NA
0.1014	NA	NA
0.1015	NA	NA
0.1016	NA	NA
0.1017	NA	NA
0.1018	NA	NA
0.1019	NA	NA
0.102	NA	NA
0.1021	NA	NA
0.1022	NA	NA
0.1023	NA	NA
0.1024	NA	NA
0.1025	NA	NA
0.1026	NA	NA
0.1027	NA	NA
0.1028	NA	NA
0.1029	NA	NA
0.103	NA	NA
0.1031	NA	NA
0.1032	NA	NA
0.1033	NA	NA
0.1034	NA	NA
0.1035	NA	NA
0.1036	NA	NA
0.1037	NA	NA
0.1038	NA	NA
0.1039	NA	NA
0.104	NA	NA
0.1041	NA	NA
0.1042	NA	NA
0.1043	NA	NA
0.1044	NA	NA
0.1045	NA	NA
0.1046	NA	NA
0.1047	NA	NA
0.1048	NA	NA
0.1049	NA	NA
0.105	NA	NA
0.1051	NA	NA
0.1052	NA	NA
0.1053	NA	NA
0.1054	NA	NA
0.1055	NA	NA
0.1056	NA	NA
0.1057	NA	NA
0.1058	NA	NA
0.1059	NA	NA
0.106	NA	NA
0.1061	NA	NA
0.1062	NA	NA
0.1063	NA	NA
0.1064	NA	NA
0.1065	NA	NA
0.1066	NA	NA
0.1067	NA	NA
0.1068	NA	NA
0.1069	NA	NA
0.107	NA	NA
0.1071	NA	NA
0.1072	NA	NA
0.1073	NA	NA
0.1074	NA	NA
0.1075	NA	NA
0.1076	NA	NA
0.1077	NA	NA
0.1078	NA	NA
0.1079	NA	NA
0.108	NA	NA
0.1081	NA	NA
0.1082	NA	NA
0.1083	NA	NA
0.1084	NA	NA
0.1085	NA	NA
0.1086	NA	NA
0.1087	NA	NA
0.1088	NA	NA
0.1089	NA	NA
0.109	NA	NA
0.1091	NA	NA
0.1092	NA	NA
0.1093	NA	NA
0.1094	NA	NA
0.1095	NA	NA
0.1096	NA	NA
0.1097	NA	NA
0.1098	NA	NA
0.1099	NA	NA
0.11	NA	NA
0.1101	NA	NA
0.1102	NA	NA
0.1103	NA	NA
0.1104	NA	NA
0.1105	NA	NA
0.1106	NA	NA
0.1107	NA	NA
0.1108	NA	NA
0.1109	NA	NA
0.111	NA	NA
0.1111	NA	NA
0.1112	NA	NA
0.1113	NA	NA
0.1114	NA	NA
0.1115	NA	NA
0.1116	NA	NA
0.1117	NA	NA
0.1118	NA	NA
0.1119	NA	NA
0.112	NA	NA
0.1121	NA	NA
0.1122	NA	NA
0.1123	NA	NA
0.1124	NA	NA
0.1125	NA	NA
0.1126	NA	NA
0.1127	NA	NA
0.1128	NA	NA
0.1129	NA	NA
0.113	NA	NA
0.1131	NA	NA
0.1132	NA	NA
0.1133	NA	NA
0.1134	NA	NA
0.1135	NA	NA
0.1136	NA	NA
0.1137	NA	NA
0.1138	NA	NA
0.1139	NA	NA
0.114	NA	NA
0.1141	NA	NA
0.1142	NA	NA
0.1143	NA	NA
0.1144	NA	NA
0.1145	NA	NA
0.1146	NA	NA
0.1147	NA	NA
0.1148	NA	NA
0.1149	NA	NA
0.115	NA	NA
0.1151	NA	NA
0.1152	NA	NA
0.1153	NA	NA
0.1154	NA	NA
0.1155	NA	NA
0.1156	NA	NA
0.1157	NA	NA
0.1158	NA	NA
0.1159	NA	NA
0.116	NA	NA
0.1161	NA	NA
0.1162	NA	NA
0.1163	NA	NA
0.1164	NA	NA
0.1165	NA	NA
0.1166	NA	NA
0.1167	NA	NA
0.1168	NA	NA
0.1169	NA	NA
0.117	NA	NA
0.1171	NA	NA
0.1172	NA	NA
0.1173	NA	NA
0.1174	NA	NA
0.1175	NA	NA
0.1176	NA	NA
0.1177	NA	NA
0.1178	NA	NA
0.1179	NA	NA
0.118	NA	NA
0.1181	NA	NA
0.1182	NA	NA
0.1183	NA	NA
0.1184	NA	NA
0.1185	NA	NA
0.1186	NA	NA
0.1187	NA	NA
0.1188	NA	NA
0.1189	NA	NA
0.119	NA	NA
0.1191	NA	NA
0.1192	NA	NA
0.1193	NA	NA
0.1194	NA	NA
0.1195	NA	NA
0.1196	NA	NA
0.1197	NA	NA
0.1198	NA	NA
0.1199	NA	NA
0.12	NA	NA
0.1201	NA	NA
0.1202	NA	NA
0.1203	NA	NA
0.1204	NA	NA
0.1205	NA	NA
0.1206	NA	NA
0.1207	NA	NA
0.1208	NA	NA
0.1209	NA	NA
0.121	NA	NA
0.1211	NA	NA
0.1212	NA	NA
0.1213	NA	NA
0.1214	NA	NA
0.1215	NA	NA
0.1216	NA	NA
0.1217	NA	NA
0.1218	NA	NA
0.1219	NA	NA
0.122	NA	NA
0.1221	NA	NA
0.1222	NA	NA
0.1223	NA	NA
0.1224	NA	NA
0.1225	NA	NA
0.1226	NA	NA
0.1227	NA	NA
0.1228	NA	NA
0.1229	NA	NA
0.123	NA	NA
0.1231	NA	NA
0.1232	NA	NA
0.1233	NA	NA
0.1234	NA	NA
0.1235	NA	NA
0.1236	NA	NA
0.1237	NA	NA
0.1238	NA	NA
0.1239	NA	NA
0.124	NA	NA
0.1241	NA	NA
0.1242	NA	NA
0.1243	NA	NA
0.1244	NA	NA
0.1245	NA	NA
0.1246	NA	NA
0.1247	NA	NA
0.1248	NA	NA
0.1249	NA	NA
0.125	NA	NA
0.1251	NA	NA
0.1252	NA	NA
0.1253	NA	NA
0.1254	NA	NA
0.1255	NA	NA
0.1256	NA	NA
0.1257	NA	NA
0.1258	NA	NA
0.1259	NA	NA
0.126	NA	NA
0.1261	NA	NA
0.1262	NA	NA
0.1263	NA	NA
0.1264	NA	NA
0.1265	NA	NA
0.1266	NA	NA
0.1267	NA	NA
0.1268	NA	NA
0.1269	NA	NA
0.127	NA	NA
0.1271	NA	NA
0.1272	NA	NA
0.1273	NA	NA
0.1274	NA	NA
0.1275	NA	NA
0.1276	NA	NA
0.1277	NA	NA
0.1278	NA	NA
0.1279	NA	NA
0.128	NA	NA
0.1281	NA	NA
0.1282	NA	NA
0.1283	NA	NA
0.1284	NA	NA
0.1285	NA	NA
0.1286	NA	NA
0.1287	NA	NA
0.1288	NA	NA
0.1289	NA	NA
0.129	NA	NA
0.1291	NA	NA
0.1292	NA	NA
0.1293	NA	NA
0.1294	NA	NA
0.1295	NA	NA
0.1296	NA	NA
0.1297	NA	NA
0.1298	NA	NA
0.1299	NA	NA
0.13	NA	NA
0.1301	NA	NA
0.1302	NA	NA
0.1303	NA	NA
0.1304	NA	NA
0.1305	NA	NA
0.1306	NA	NA
0.1307	NA	NA
0.1308	NA	NA
0.1309	NA	NA
0.131	NA	NA
0.1311	NA	NA
0.1312	NA	NA
0.1313	NA	NA
0.1314	NA	NA
0.1315	NA	NA
0.1316	NA	NA
0.1317	NA	NA
0.1318	NA	NA
0.1319	NA	NA
0.132	NA	NA
0.1321	NA	NA
0.1322	NA	NA
0.1323	NA	NA
0.1324	NA	NA
0.1325	NA	NA
0.1326	NA	NA
0.1327	NA	NA
0.1328	NA	NA
0.1329	NA	NA
0.133	NA	NA
0.1331	NA	NA
0.1332	NA	NA
0.1333	NA	NA
0.1334	NA	NA
0.1335	NA	NA
0.1336	NA	NA
0.1337	NA	NA
0.1338	NA	NA
0.1339	NA	NA
0.134	NA	NA
0.1341	NA	NA
0.1342	NA	NA
0.1343	NA	NA
0.1344	NA	NA
0.1345	NA	NA
0.1346	NA	NA
0.1347	NA	NA
0.1348	NA	NA
0.1349	NA	NA
0.135	NA	NA
0.1351	NA	NA
0.1352	NA	NA
0.1353	NA	NA
0.1354	NA	NA
0.1355	NA	NA
0.1356	NA	NA
0.1357	NA	NA
0.1358	NA	NA
0.1359	NA	NA
0.136	NA	NA
0.1361	NA	NA
0.1362	NA	NA
0.1363	NA	NA
0.1364	NA	NA
0.1365	NA	NA
0.1366	NA	NA
0.1367	NA	NA
0.1368	NA	NA
0.1369	NA	NA
0.137	NA	NA
0.1371	NA	NA
0.1372	NA	NA
0.1373	NA	NA
0.1374	NA	NA
0.1375	NA	NA
0.1376	NA	NA
0.1377	NA	NA
0.1378	NA	NA
0.1379	NA	NA
0.138	NA	NA
0.1381	NA	NA
0.1382	NA	NA
0.1383	NA	NA
0.1384	NA	NA
0.1385	NA	NA
0.1386	NA	NA
0.1387	NA	NA
0.1388	NA	NA
0.1389	NA	NA
0.139	NA	NA
0.1391	NA	NA
0.1392	NA	NA
0.1393	NA	NA
0.1394	NA	NA
0.1395	NA	NA
0.1396	NA	NA
0.1397	NA	NA
0.1398	NA	NA
0.1399	NA	NA
0.14	NA	NA
0.1401	NA	NA
0.1402	NA	NA
0.1403	NA	NA
0.1404	NA	NA
0.1405	NA	NA
0.1406	NA	NA
0.1407	NA	NA
0.1408	NA	NA
0.1409	NA	NA
0.141	NA	NA
0.1411	NA	NA
0.1412	NA	NA
0.1413	NA	NA
0.1414	NA	NA
0.1415	NA	NA
0.1416	NA	NA
0.1417	NA	NA
0.1418	NA	NA
0.1419	NA	NA
0.142	NA	NA
0.1421	NA	NA
0.1422	NA	NA
0.1423	NA	NA
0.1424	NA	NA
0.1425	NA	NA
0.1426	NA	NA
0.1427	NA	NA
0.1428	NA	NA
0.1429	NA	NA
0.143	NA	NA
0.1431	NA	NA
0.1432	NA	NA
0.1433	NA	NA
0.1434	NA	NA
0.1435	NA	NA
0.1436	NA	NA
0.1437	NA	NA
0.1438	NA	NA
0.1439	NA	NA
0.144	NA	NA
0.1441	NA	NA
0.1442	NA	NA
0.1443	NA	NA
0.1444	NA	NA
0.1445	NA	NA
0.1446	NA	NA
0.1447	NA	NA
0.1448	NA	NA
0.1449	NA	NA
0.145	NA	NA
0.1451	NA	NA
0.1452	NA	NA
0.1453	NA	NA
0.1454	NA	NA
0.1455	NA	NA
0.1456	NA	NA
0.1457	NA	NA
0.1458	NA	NA
0.1459	NA	NA
0.146	NA	NA
0.1461	NA	NA
0.1462	NA	NA
0.1463	NA	NA
0.1464	NA	NA
0.1465	NA	NA
0.1466	NA	NA
0.1467	NA	NA
0.1468	NA	NA
0.1469	NA	NA
0.147	NA	NA
0.1471	NA	NA
0.1472	NA	NA
0.1473	NA	NA
0.1474	NA	NA
0.1475	NA	NA
0.1476	NA	NA
0.1477	NA	NA
0.1478	NA	NA
0.1479	NA	NA
0.148	NA	NA
0.1481	NA	NA
0.1482	NA	NA
0.1483	NA	NA
0.1484	NA	NA
0.1485	NA	NA
0.1486	NA	NA
0.1487	NA	NA
0.1488	NA	NA
0.1489	NA	NA
0.149	NA	NA
0.1491	NA	NA
0.1492	NA	NA
0.1493	NA	NA
0.1494	NA	NA
0.1495	NA	NA
0.1496	NA	NA
0.1497	NA	NA
0.1498	NA	NA
0.1499	NA	NA
0.15	NA	NA
0.1501	NA	NA
0.1502	NA	NA
0.1503	NA	NA
0.1504	NA	NA
0.1505	NA	NA
0.1506	NA	NA
0.1507	NA	NA
0.1508	NA	NA
0.1509	NA	NA
0.151	NA	NA
0.1511	NA	NA
0.1512	NA	NA
0.1513	NA	NA
0.1514	NA	NA
0.1515	NA	NA
0.1516	NA	NA
0.1517	NA	NA
0.1518	NA	NA
0.1519	NA	NA
0.152	NA	NA
0.1521	NA	NA
0.1522	NA	NA
0.1523	NA	NA
0.1524	NA	NA
0.1525	NA	NA
0.1526	NA	NA
0.1527	NA	NA
0.1528	NA	NA
0.1529	NA	NA
0.153	NA	NA
0.1531	NA	NA
0.1532	NA	NA
0.1533	NA	NA
0.1534	NA	NA
0.1535	NA	NA
0.1536	NA	NA
0.1537	NA	NA
0.1538	NA	NA
0.1539	NA	NA
0.154	NA	NA
0.1541	NA	NA
0.1542	NA	NA
0.1543	NA	NA
0.1544	NA	NA
0.1545	NA	NA
0.1546	NA	NA
0.1547	NA	NA
0.1548	NA	NA
0.1549	NA	NA
0.155	NA	NA
0.1551	NA	NA
0.1552	NA	NA
0.1553	NA	NA
0.1554	NA	NA
0.1555	NA	NA
0.1556	NA	NA
0.1557	NA	NA
0.1558	NA	NA
0.1559	NA	NA
0.156	NA	NA
0.1561	NA	NA
0.1562	NA	NA
0.1563	NA	NA
0.1564	NA	NA
0.1565	NA	NA
0.1566	NA	NA
0.1567	NA	NA
0.1568	NA	NA
0.1569	NA	NA
0.157	NA	NA
0.1571	NA	NA
0.1572	NA	NA
0.1573	NA	NA
0.1574	NA	NA
0.1575	NA	NA
0.1576	NA	NA
0.1577	NA	NA
0.1578	NA	NA
0.1579	NA	NA
0.158	NA	NA
0.1581	NA	NA
0.1582	NA	NA
0.1583	NA	NA
0.1584	NA	NA
0.1585	NA	NA
0.1586	NA	NA
0.1587	NA	NA
0.1588	NA	NA
0.1589	NA	NA
0.159	NA	NA
0.1591	NA	NA
0.1592	NA	NA
0.1593	NA	NA
0.1594	NA	NA
0.1595	NA	NA
0.1596	NA	NA
0.1597	NA	NA
0.1598	NA	NA
0.1599	NA	NA
0.16	NA	NA
0.1601	NA	NA
0.1602	NA	NA
0.1603	NA	NA
0.1604	NA	NA
0.1605	NA	NA
0.1606	NA	NA
0.1607	NA	NA
0.1608	NA	NA
0.1609	NA	NA
0.161	NA	NA
0.1611	NA	NA
0.1612	NA	NA
0.1613	NA	NA
0.1614	NA	NA
0.1615	NA	NA
0.1616	NA	NA
0.1617	NA	NA
0.1618	NA	NA
0.1619	NA	NA
0.162	NA	NA
0.1621	NA	NA
0.1622	NA	NA
0.1623	NA	NA
0.1624	NA	NA
0.1625	NA	NA
0.1626	NA	NA
0.1627	NA	NA
0.1628	NA	NA
0.1629	NA	NA
0.163	NA	NA
0.1631	NA	NA
0.1632	NA	NA
0.1633	NA	NA
0.1634	NA	NA
0.1635	NA	NA
0.1636	NA	NA
0.1637	NA	NA
0.1638	NA	NA
0.1639	NA	NA
0.164	NA	NA
0.1641	NA	NA
0.1642	NA	NA
0.1643	NA	NA
0.1644	NA	NA
0.1645	NA	NA
0.1646	NA	NA
0.1647	NA	NA
0.1648	NA	NA
0.1649	NA	NA
0.165	NA	NA
0.1651	NA	NA
0.1652	NA	NA
0.1653	NA	NA
0.1654	NA	NA
0.1655	NA	NA
0.1656	NA	NA
0.1657	NA	NA
0.1658	NA	NA
0.1659	NA	NA
0.166	NA	NA
0.1661	NA	NA
0.1662	NA	NA
0.1663	NA	NA
0.1664	NA	NA
0.1665	NA	NA
0.1666	NA	NA
0.1667	NA	NA
0.1668	NA	NA
0.1669	NA	NA
0.167	NA	NA
0.1671	NA	NA
0.1672	NA	NA
0.1673	NA	NA
0.1674	NA	NA
0.1675	NA	NA
0.1676	NA	NA
0.1677	NA	NA
0.1678	NA	NA
0.1679	NA	NA
0.168	NA	NA
0.1681	NA	NA
